distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
10.22,2412.72,Low,1,0,1,4.3,22,11,6.5,digibazaar_delivery
5.37,1066.55,Medium,1,0,0,3.8,17,15,7.6,shop_delivery
5.21,156.12,Medium,0,0,1,5.0,24,42,0.0,digibazaar_delivery
5.22,1697.88,High,0,0,1,3.2,7,2,0.0,digibazaar_delivery
14.44,586.76,Low,1,1,0,4.6,8,28,4.3,pickup
11.55,773.3,High,0,0,1,4.3,17,41,0.0,digibazaar_delivery
4.14,2549.29,Medium,0,1,1,4.1,9,32,0.0,digibazaar_delivery
6.65,1830.05,Medium,1,0,0,3.8,20,33,7.0,shop_delivery
3.58,1230.73,High,1,1,1,4.7,6,17,5.3,shop_delivery
13.23,265.7,High,1,0,1,4.6,13,41,3.7,digibazaar_delivery
2.36,178.83,Medium,1,0,0,2.5,9,19,7.3,shop_delivery
5.49,2597.34,High,1,1,0,4.0,16,44,2.7,pickup
13.81,1732.45,High,1,1,1,3.0,14,24,5.2,digibazaar_delivery
9.66,2099.09,Low,0,1,1,2.8,27,44,0.0,pickup
1.48,856.92,Medium,1,1,0,4.1,19,18,4.6,shop_delivery
1.35,865.46,Low,1,0,0,4.2,12,20,2.1,shop_delivery
9.46,2992.51,High,0,0,1,4.6,18,18,0.0,digibazaar_delivery
5.43,1778.99,High,0,1,0,2.6,11,50,0.0,pickup
13.35,1265.81,High,1,0,0,3.3,23,46,4.5,shop_delivery
12.14,681.6,Low,0,1,0,4.8,22,19,0.0,pickup
11.05,1469.56,High,1,1,1,4.2,20,17,2.9,digibazaar_delivery
8.13,1334.16,Low,1,1,0,4.1,28,36,6.0,pickup
3.44,2817.17,Low,0,1,1,3.9,15,46,0.0,pickup
3.13,1617.83,Low,0,0,1,3.6,5,6,0.0,digibazaar_delivery
14.07,1017.89,Medium,1,1,1,4.6,30,36,2.7,digibazaar_delivery
8.81,1603.51,Low,1,0,0,3.6,30,26,5.3,shop_delivery
10.33,943.42,Low,1,1,1,2.8,20,31,5.5,pickup
14.59,828.34,High,1,1,1,3.9,11,26,7.8,digibazaar_delivery
13.8,1513.84,Low,1,1,0,3.3,5,47,3.8,pickup
5.98,1379.23,Low,1,1,0,3.4,16,50,7.3,shop_delivery
9.02,399.14,Low,1,0,1,4.8,26,18,4.7,digibazaar_delivery
6.26,1419.95,Low,1,0,0,3.2,15,8,5.8,shop_delivery
9.69,2261.45,Medium,1,1,1,4.8,23,2,4.4,digibazaar_delivery
4.03,724.09,Medium,0,0,1,4.8,19,23,0.0,digibazaar_delivery
11.91,798.43,High,0,1,1,3.1,9,4,0.0,digibazaar_delivery
4.98,1244.94,Medium,1,0,1,4.3,24,3,7.8,digibazaar_delivery
11.78,1571.22,High,0,1,0,2.7,18,41,0.0,pickup
9.46,2184.33,High,0,1,1,3.2,23,5,0.0,digibazaar_delivery
4.31,607.79,Low,0,1,1,4.0,18,20,0.0,pickup
13.22,212.34,Low,0,0,1,4.5,21,14,0.0,digibazaar_delivery
7.99,1564.96,High,0,0,1,4.0,18,49,0.0,digibazaar_delivery
0.16,836.23,Low,0,1,1,4.8,23,17,0.0,pickup
6.81,2707.9,High,1,1,1,2.7,15,41,7.8,digibazaar_delivery
13.96,1224.06,Low,0,1,0,3.4,11,32,0.0,pickup
11.22,2349.12,Medium,1,0,1,4.6,17,27,5.7,digibazaar_delivery
2.13,2839.76,Medium,0,0,1,4.8,21,8,0.0,digibazaar_delivery
10.39,107.53,Medium,0,1,0,4.6,20,20,0.0,pickup
11.95,1792.65,Low,0,1,0,2.7,19,2,0.0,pickup
14.8,1043.51,Medium,0,1,0,4.3,27,12,0.0,pickup
10.87,2972.78,Medium,0,0,1,3.5,30,9,0.0,digibazaar_delivery
2.47,289.82,Low,0,0,1,2.7,27,24,0.0,digibazaar_delivery
6.94,1257.11,Medium,0,0,1,3.9,25,48,0.0,digibazaar_delivery
7.52,1848.39,Low,1,0,1,3.2,30,3,2.8,digibazaar_delivery
3.32,663.9,Medium,0,0,1,3.4,21,12,0.0,digibazaar_delivery
10.98,2322.76,High,1,1,1,4.4,29,2,2.6,digibazaar_delivery
13.63,1993.71,Medium,1,0,1,3.7,18,26,7.9,digibazaar_delivery
14.49,2370.13,High,1,0,1,3.4,23,3,3.3,digibazaar_delivery
7.15,953.99,High,0,1,0,4.1,12,25,0.0,pickup
4.74,2011.96,Low,1,1,0,3.0,10,2,5.0,shop_delivery
9.71,1010.86,High,1,1,1,4.2,8,49,6.0,digibazaar_delivery
2.96,2163.02,Medium,0,0,1,3.9,28,49,0.0,digibazaar_delivery
1.88,450.56,High,0,0,1,3.4,21,17,0.0,digibazaar_delivery
11.0,2188.26,High,0,1,1,3.2,19,17,0.0,digibazaar_delivery
7.4,2822.97,High,0,0,1,4.9,23,19,0.0,digibazaar_delivery
5.68,1730.88,Medium,1,0,1,2.9,16,33,6.9,digibazaar_delivery
7.52,2663.55,Medium,1,1,1,3.0,16,11,5.0,digibazaar_delivery
2.92,2859.42,High,0,1,0,3.6,18,21,0.0,pickup
4.32,104.99,Low,0,1,1,4.8,14,12,0.0,pickup
1.17,2359.21,Low,0,1,0,3.6,7,16,0.0,pickup
5.73,1828.07,Medium,1,0,1,2.8,29,2,5.0,digibazaar_delivery
4.15,2732.78,High,1,0,0,2.5,11,47,7.8,shop_delivery
12.97,2662.22,Medium,0,1,0,4.0,21,34,0.0,pickup
8.72,2396.32,Medium,1,1,1,3.3,21,28,4.2,digibazaar_delivery
5.16,1375.16,Medium,1,0,0,2.8,13,23,2.6,shop_delivery
11.57,1097.55,Low,1,0,0,3.8,25,17,4.5,shop_delivery
12.06,1932.62,High,0,0,1,3.5,20,47,0.0,digibazaar_delivery
5.99,1041.07,Low,1,0,0,3.9,21,32,7.7,shop_delivery
5.76,261.45,High,0,0,1,2.7,10,37,0.0,digibazaar_delivery
10.23,1832.16,Medium,0,1,0,4.4,30,39,0.0,pickup
9.57,1917.63,Low,1,0,0,4.7,25,11,6.6,shop_delivery
1.26,808.51,Low,1,1,1,3.9,6,37,3.4,shop_delivery
3.28,1201.24,High,0,1,0,2.7,12,47,0.0,pickup
9.27,1737.35,Medium,1,0,0,3.3,5,23,7.5,shop_delivery
10.24,1738.98,Low,0,0,1,3.8,19,22,0.0,digibazaar_delivery
14.77,2840.41,Low,0,1,0,2.7,20,5,0.0,pickup
6.26,2359.27,High,0,0,1,4.7,15,6,0.0,digibazaar_delivery
11.63,2788.0,High,0,0,1,3.7,16,40,0.0,digibazaar_delivery
7.29,970.36,High,0,1,1,3.8,25,7,0.0,digibazaar_delivery
3.71,1317.56,Medium,0,0,1,2.8,19,13,0.0,digibazaar_delivery
7.92,1510.0,Medium,0,0,1,2.9,5,35,0.0,digibazaar_delivery
6.6,2799.72,Low,1,0,0,3.0,8,20,3.4,shop_delivery
8.25,795.41,Low,0,1,1,4.0,9,6,0.0,pickup
1.63,1374.85,Medium,0,0,1,3.4,14,42,0.0,digibazaar_delivery
4.23,1690.13,High,1,1,1,4.4,18,14,2.0,digibazaar_delivery
9.2,508.71,High,1,0,1,2.9,29,28,6.6,digibazaar_delivery
11.53,2771.6,High,0,0,1,3.5,30,35,0.0,digibazaar_delivery
14.34,123.09,Medium,0,0,1,4.6,23,27,0.0,digibazaar_delivery
4.3,2245.45,High,0,1,0,4.3,18,13,0.0,pickup
2.65,450.5,High,0,0,1,4.8,8,35,0.0,digibazaar_delivery
9.63,1751.4,Medium,1,1,1,3.8,7,39,5.4,digibazaar_delivery
13.3,1053.72,Low,0,1,1,4.2,5,23,0.0,pickup
2.89,720.35,Medium,1,1,1,3.7,11,8,4.4,digibazaar_delivery
3.78,2773.02,High,1,0,0,3.3,25,2,8.0,shop_delivery
9.69,1742.78,High,1,0,1,3.4,22,10,2.5,digibazaar_delivery
3.81,388.78,Medium,0,0,1,3.2,5,11,0.0,digibazaar_delivery
4.28,1971.66,High,0,0,1,3.0,7,47,0.0,digibazaar_delivery
13.73,2139.63,Medium,1,1,0,2.8,15,48,3.9,pickup
3.45,462.85,Low,1,1,1,2.6,26,11,4.0,shop_delivery
0.91,1647.81,High,0,0,1,3.8,19,23,0.0,digibazaar_delivery
9.4,1765.6,Low,0,0,1,3.2,29,26,0.0,digibazaar_delivery
11.15,1781.03,Low,1,1,1,4.1,13,15,4.8,pickup
12.87,376.06,Low,1,0,1,4.4,14,37,6.2,digibazaar_delivery
2.33,1688.88,Low,1,1,0,4.4,22,25,3.0,shop_delivery
13.6,808.41,Low,0,0,1,4.9,20,45,0.0,digibazaar_delivery
10.2,196.62,Low,0,0,1,3.7,6,28,0.0,digibazaar_delivery
13.76,730.84,Low,0,1,0,3.2,23,6,0.0,pickup
10.57,1574.28,Low,1,0,0,3.3,6,40,3.3,shop_delivery
0.61,2276.79,Low,0,0,1,2.7,27,42,0.0,digibazaar_delivery
11.16,2385.96,Low,1,0,1,3.8,18,36,6.4,digibazaar_delivery
11.95,668.75,High,1,0,1,4.2,5,49,7.2,digibazaar_delivery
8.35,2317.64,Medium,1,1,0,3.2,23,15,3.2,pickup
12.4,317.02,Medium,1,1,0,2.6,20,34,5.0,pickup
2.06,1550.89,High,0,0,1,3.0,24,25,0.0,digibazaar_delivery
9.51,1456.75,Medium,1,0,1,4.1,18,9,2.9,digibazaar_delivery
4.39,2894.1,High,1,1,0,4.9,6,8,3.1,pickup
4.37,1678.97,High,0,0,1,4.5,7,50,0.0,digibazaar_delivery
5.44,2399.76,High,0,0,1,4.5,30,18,0.0,digibazaar_delivery
4.86,1816.09,Medium,0,1,1,3.7,20,13,0.0,digibazaar_delivery
4.29,2404.59,Medium,0,0,1,3.4,29,20,0.0,digibazaar_delivery
6.79,1903.2,Medium,1,0,0,4.3,6,3,5.7,shop_delivery
2.25,2308.95,Low,1,0,0,4.2,23,40,3.4,shop_delivery
11.01,1601.01,Medium,0,1,1,3.2,8,14,0.0,digibazaar_delivery
14.6,949.47,Medium,1,0,0,2.8,28,29,7.9,shop_delivery
8.57,1540.47,Medium,0,1,0,3.8,10,36,0.0,pickup
10.82,238.64,Medium,1,1,0,3.9,10,23,7.4,pickup
10.83,664.22,Medium,1,0,0,3.6,29,4,7.3,shop_delivery
9.08,2071.95,Low,1,0,1,2.8,18,7,3.1,digibazaar_delivery
10.57,2281.28,Low,0,0,1,4.7,22,36,0.0,digibazaar_delivery
10.22,1028.44,Medium,0,1,0,4.4,6,25,0.0,pickup
10.1,353.25,High,0,1,1,5.0,21,8,0.0,digibazaar_delivery
13.73,1777.8,Low,1,0,0,4.2,11,2,2.7,shop_delivery
13.89,129.29,Low,0,1,1,3.4,26,35,0.0,pickup
12.44,2128.8,Low,0,0,1,2.7,27,12,0.0,digibazaar_delivery
4.36,403.39,High,0,1,0,5.0,13,11,0.0,pickup
1.53,1048.47,High,1,0,1,4.8,28,47,5.7,digibazaar_delivery
0.27,2007.48,Low,0,0,1,4.8,18,44,0.0,digibazaar_delivery
9.05,1454.16,Low,0,0,1,2.8,14,20,0.0,digibazaar_delivery
11.91,2104.55,Medium,1,1,0,4.1,27,22,2.6,pickup
2.8,1791.31,High,1,0,0,4.3,7,27,2.7,shop_delivery
4.89,1276.21,Medium,0,0,1,4.4,26,5,0.0,digibazaar_delivery
11.95,848.03,High,0,0,1,3.1,21,4,0.0,digibazaar_delivery
11.62,2595.54,Low,1,1,1,5.0,8,18,4.5,pickup
8.55,2684.7,High,1,0,0,4.6,27,33,3.3,shop_delivery
5.85,2391.31,High,0,0,1,2.8,22,19,0.0,digibazaar_delivery
9.68,345.27,High,0,0,1,4.4,11,6,0.0,digibazaar_delivery
4.47,1376.06,Low,0,0,1,2.7,21,7,0.0,digibazaar_delivery
12.77,2427.94,Medium,1,1,0,2.6,7,27,4.0,pickup
7.19,1775.14,Medium,1,1,1,4.0,30,20,3.1,digibazaar_delivery
7.54,2513.92,Medium,0,0,1,2.6,25,33,0.0,digibazaar_delivery
2.01,978.11,Medium,1,1,0,4.9,27,0,2.4,shop_delivery
5.64,1683.02,High,0,1,0,3.5,9,23,0.0,pickup
9.98,2785.47,Low,1,0,0,3.3,9,39,7.5,shop_delivery
8.44,138.0,Medium,0,0,1,2.6,8,17,0.0,digibazaar_delivery
3.24,2859.94,Medium,0,1,0,4.8,15,28,0.0,pickup
3.36,2848.54,High,0,0,1,4.8,24,32,0.0,digibazaar_delivery
5.31,2640.29,High,1,0,1,3.9,28,24,3.5,digibazaar_delivery
2.79,1079.92,Low,0,0,1,2.9,15,48,0.0,digibazaar_delivery
14.63,1202.0,Low,0,0,1,3.8,28,22,0.0,digibazaar_delivery
3.35,1933.7,Medium,0,0,1,4.5,16,39,0.0,digibazaar_delivery
12.15,548.6,High,1,0,1,4.0,22,19,2.8,digibazaar_delivery
2.83,2697.88,Medium,1,0,1,2.9,19,29,7.7,digibazaar_delivery
2.12,2774.83,Medium,1,0,1,3.8,13,45,2.5,digibazaar_delivery
3.94,1260.86,High,0,1,1,3.0,17,47,0.0,digibazaar_delivery
10.94,171.91,Low,0,1,0,3.4,15,8,0.0,pickup
6.09,2847.1,Medium,0,1,1,3.0,30,14,0.0,digibazaar_delivery
5.9,139.66,High,0,1,1,2.5,13,25,0.0,digibazaar_delivery
1.81,313.35,Low,0,0,1,4.5,14,18,0.0,digibazaar_delivery
2.05,721.43,Medium,0,0,1,4.8,10,3,0.0,digibazaar_delivery
5.84,851.14,Low,1,1,0,4.0,27,15,3.6,pickup
5.24,762.92,Medium,1,0,0,4.5,22,36,2.2,shop_delivery
13.81,2034.13,High,1,1,0,3.0,30,13,6.2,pickup
7.22,2372.65,Medium,0,0,1,2.6,10,35,0.0,digibazaar_delivery
1.95,2394.7,Medium,1,1,1,4.2,23,18,6.6,digibazaar_delivery
1.78,2389.28,Medium,0,1,0,2.7,30,21,0.0,pickup
7.11,2504.71,High,1,1,1,3.2,9,44,2.5,digibazaar_delivery
0.38,2940.33,Low,0,0,1,3.9,15,26,0.0,digibazaar_delivery
8.66,1470.98,Low,1,0,1,4.6,10,31,5.1,digibazaar_delivery
8.93,98.41,High,1,0,1,4.0,29,11,3.4,digibazaar_delivery
9.77,1397.06,High,0,1,1,3.2,7,18,0.0,digibazaar_delivery
6.84,1311.41,Medium,0,0,1,3.2,18,24,0.0,digibazaar_delivery
2.82,267.02,High,1,1,1,4.2,8,20,6.8,digibazaar_delivery
13.61,1602.34,Medium,1,0,0,3.8,12,28,5.3,shop_delivery
10.56,2668.9,Medium,1,0,1,4.1,20,15,2.2,digibazaar_delivery
3.52,1911.8,Low,1,0,1,2.6,19,32,5.1,shop_delivery
7.77,1215.32,Low,1,0,1,4.4,22,22,6.1,digibazaar_delivery
12.5,819.65,Medium,0,0,1,2.7,26,12,0.0,digibazaar_delivery
11.52,284.53,Low,1,1,1,4.2,5,46,3.2,pickup
10.51,1480.17,Medium,0,0,1,2.7,28,0,0.0,digibazaar_delivery
0.27,2193.93,Low,1,1,1,3.3,30,48,8.0,shop_delivery
5.99,2986.26,High,0,1,1,4.4,8,37,0.0,digibazaar_delivery
4.54,415.45,Medium,1,1,1,4.4,8,16,6.8,digibazaar_delivery
5.29,2579.94,Low,1,1,0,4.7,7,23,2.2,pickup
11.41,1461.5,Low,0,0,1,3.4,11,34,0.0,digibazaar_delivery
9.14,855.31,Low,0,1,0,3.0,26,44,0.0,pickup
1.93,1700.44,High,0,0,1,3.9,12,28,0.0,digibazaar_delivery
6.18,942.24,Low,0,1,1,4.3,8,21,0.0,pickup
1.53,2620.15,Low,1,0,0,2.7,24,0,2.5,shop_delivery
0.48,1951.81,Medium,0,0,1,3.2,18,1,0.0,digibazaar_delivery
6.89,851.5,Medium,0,1,1,4.3,21,37,0.0,digibazaar_delivery
7.94,138.16,Medium,0,0,1,3.9,15,39,0.0,digibazaar_delivery
12.86,2502.93,Low,0,1,0,5.0,9,15,0.0,pickup
6.72,1202.2,Low,1,1,1,4.4,27,43,4.1,pickup
14.26,2024.17,Medium,0,0,1,3.3,20,18,0.0,digibazaar_delivery
0.11,2166.03,Low,1,1,0,3.2,26,37,7.3,shop_delivery
10.62,2607.27,Low,0,1,0,4.4,27,20,0.0,pickup
2.07,2440.56,High,0,0,1,4.3,11,32,0.0,digibazaar_delivery
9.63,742.61,High,0,0,1,4.0,19,36,0.0,digibazaar_delivery
10.85,907.4,High,1,0,0,3.0,26,30,7.1,shop_delivery
3.16,2211.61,High,0,0,1,2.5,18,36,0.0,digibazaar_delivery
11.77,181.95,High,0,1,1,3.6,13,27,0.0,digibazaar_delivery
4.48,364.56,Low,0,1,1,4.2,28,18,0.0,pickup
14.97,607.83,Low,1,0,0,3.9,18,18,7.0,shop_delivery
9.77,570.85,Low,1,1,0,3.7,11,22,5.4,pickup
10.05,1485.07,Low,0,0,1,2.7,27,24,0.0,digibazaar_delivery
14.42,715.94,Low,0,1,0,4.3,11,22,0.0,pickup
2.98,1841.81,High,0,0,1,4.9,27,28,0.0,digibazaar_delivery
7.87,1751.58,High,0,1,1,4.5,5,13,0.0,digibazaar_delivery
0.84,1529.23,High,1,1,1,2.9,24,34,5.8,digibazaar_delivery
8.43,1147.46,Low,0,1,0,3.9,22,7,0.0,pickup
0.42,383.39,Medium,0,0,1,2.8,14,19,0.0,digibazaar_delivery
8.91,2854.49,Low,0,1,1,3.4,5,10,0.0,pickup
12.69,1589.34,Low,0,1,1,3.3,18,45,0.0,pickup
11.11,791.9,Medium,1,0,1,2.6,13,18,3.0,digibazaar_delivery
4.71,692.73,High,1,1,1,3.8,16,2,3.9,digibazaar_delivery
8.89,905.66,Medium,0,1,1,3.5,5,37,0.0,digibazaar_delivery
11.73,2408.49,Low,0,1,1,4.6,18,8,0.0,pickup
13.25,1699.36,Medium,0,0,1,3.5,15,13,0.0,digibazaar_delivery
2.65,2981.7,Medium,1,1,0,3.2,6,24,4.5,shop_delivery
7.4,1925.72,Low,1,1,0,4.8,14,28,3.5,pickup
4.01,1413.14,Low,1,0,1,3.5,18,47,4.4,shop_delivery
5.64,2341.6,Low,0,0,1,4.9,20,17,0.0,digibazaar_delivery
3.35,2771.59,Medium,1,1,0,4.9,9,3,4.8,shop_delivery
10.3,2093.78,Low,0,0,1,2.9,17,37,0.0,digibazaar_delivery
7.86,505.12,Medium,0,0,1,3.0,11,15,0.0,digibazaar_delivery
4.34,1267.16,High,1,0,0,4.8,11,16,7.2,shop_delivery
7.32,62.82,Medium,0,1,1,3.3,16,19,0.0,digibazaar_delivery
9.75,1878.74,Medium,1,0,0,4.4,25,18,3.9,shop_delivery
5.63,2237.7,High,0,0,1,4.4,12,6,0.0,digibazaar_delivery
3.67,431.85,Low,1,0,1,4.2,10,11,2.6,digibazaar_delivery
4.08,1977.72,Low,0,1,1,4.9,9,21,0.0,pickup
3.41,1586.46,Low,0,1,1,4.9,14,11,0.0,pickup
10.18,2854.64,Medium,0,0,1,3.9,11,3,0.0,digibazaar_delivery
12.49,962.79,Medium,1,0,0,3.1,13,13,7.9,shop_delivery
8.33,1982.43,High,1,0,1,3.3,13,25,3.7,digibazaar_delivery
6.0,549.8,High,0,0,1,3.4,6,36,0.0,digibazaar_delivery
5.59,863.99,High,1,1,1,3.0,21,13,2.6,digibazaar_delivery
6.04,895.77,High,0,0,1,3.6,30,14,0.0,digibazaar_delivery
10.2,592.04,Low,1,0,0,4.2,14,44,6.5,shop_delivery
4.24,1343.85,Low,1,0,0,4.1,6,23,6.5,shop_delivery
5.5,1663.03,High,1,0,0,4.8,22,0,4.2,shop_delivery
10.64,2244.53,High,1,1,0,3.3,19,39,2.1,pickup
9.71,595.39,Low,0,0,1,4.9,12,32,0.0,digibazaar_delivery
8.69,2782.28,Medium,0,1,0,2.9,7,15,0.0,pickup
6.66,494.88,High,1,0,0,5.0,26,37,4.8,shop_delivery
13.79,2671.55,Medium,0,0,1,3.2,24,49,0.0,digibazaar_delivery
5.51,181.39,Low,0,0,1,3.3,21,13,0.0,digibazaar_delivery
1.34,647.8,Medium,1,1,1,4.5,19,39,6.5,digibazaar_delivery
9.81,1592.85,Medium,0,1,0,4.3,18,14,0.0,pickup
7.37,2937.94,Medium,1,1,0,3.0,12,22,2.9,pickup
12.47,1240.79,High,1,1,0,2.6,28,29,4.2,pickup
13.38,2528.86,High,0,0,1,3.1,18,5,0.0,digibazaar_delivery
4.54,2241.44,High,1,1,1,4.7,12,39,3.0,digibazaar_delivery
6.38,1561.6,Medium,1,1,1,2.7,20,10,6.2,digibazaar_delivery
8.55,1221.51,Low,1,0,0,4.2,11,12,3.7,shop_delivery
1.25,2281.71,High,0,0,1,2.6,29,41,0.0,digibazaar_delivery
13.92,1094.3,Medium,1,0,0,3.4,17,37,4.5,shop_delivery
9.41,2772.04,High,0,0,1,3.5,26,12,0.0,digibazaar_delivery
3.73,1842.92,Low,1,1,0,2.7,13,18,6.5,shop_delivery
10.87,2579.06,Low,1,0,0,4.0,23,36,3.8,shop_delivery
8.64,2195.84,High,1,1,0,3.8,17,16,3.2,pickup
12.25,315.82,High,1,1,0,4.8,27,35,4.0,pickup
7.2,1495.21,Medium,0,0,1,2.7,14,25,0.0,digibazaar_delivery
7.45,1464.48,High,0,0,1,4.6,8,38,0.0,digibazaar_delivery
5.57,194.51,Medium,0,0,1,4.3,15,49,0.0,digibazaar_delivery
7.82,603.09,Medium,1,1,1,2.6,11,9,7.9,digibazaar_delivery
2.59,941.64,Low,0,1,1,3.0,9,1,0.0,pickup
3.63,1824.03,Low,0,0,1,4.7,16,30,0.0,digibazaar_delivery
4.36,1368.1,High,0,0,1,4.3,28,24,0.0,digibazaar_delivery
14.82,2374.6,Low,0,1,0,4.7,22,26,0.0,pickup
10.26,111.8,Medium,0,0,1,4.3,7,31,0.0,digibazaar_delivery
2.93,2946.35,Low,1,1,1,4.7,12,27,3.0,shop_delivery
2.16,1051.33,High,1,0,1,4.3,27,18,4.1,digibazaar_delivery
7.67,1636.45,Medium,1,0,0,4.4,26,27,5.6,shop_delivery
5.93,1215.69,Medium,0,0,1,4.1,29,33,0.0,digibazaar_delivery
0.63,2037.21,Medium,0,0,1,4.4,21,4,0.0,digibazaar_delivery
10.77,2347.34,Low,1,0,0,3.3,30,2,5.0,shop_delivery
10.56,2026.1,Medium,1,0,1,2.5,5,50,2.9,digibazaar_delivery
2.15,1581.87,High,0,0,1,4.2,18,31,0.0,digibazaar_delivery
10.87,2641.54,Low,1,1,0,3.8,24,3,6.5,pickup
4.09,2578.43,Medium,1,1,0,4.0,14,15,4.0,pickup
6.85,235.12,Low,0,0,1,4.3,15,21,0.0,digibazaar_delivery
7.59,149.04,Medium,1,0,1,3.3,29,41,8.0,digibazaar_delivery
12.84,903.16,High,0,0,1,3.6,22,6,0.0,digibazaar_delivery
4.48,867.33,Low,0,1,0,4.4,11,31,0.0,pickup
11.19,2338.29,Low,0,1,1,4.1,12,2,0.0,pickup
7.14,2393.41,High,1,0,1,4.1,30,46,6.5,digibazaar_delivery
9.11,2834.87,High,0,0,1,5.0,13,4,0.0,digibazaar_delivery
0.76,426.16,High,0,1,0,2.6,9,39,0.0,pickup
12.9,2897.38,High,0,0,1,3.6,18,16,0.0,digibazaar_delivery
14.15,1082.51,High,0,0,1,3.2,30,18,0.0,digibazaar_delivery
2.73,2550.81,Medium,0,0,1,2.8,8,42,0.0,digibazaar_delivery
6.69,2580.02,Low,0,0,1,2.7,24,20,0.0,digibazaar_delivery
1.14,294.68,High,1,1,0,4.6,17,19,4.9,shop_delivery
1.07,2693.04,Low,1,0,0,4.8,7,0,7.6,shop_delivery
14.7,1476.81,Low,0,1,0,4.1,16,33,0.0,pickup
10.95,393.91,Low,0,0,1,4.3,9,19,0.0,digibazaar_delivery
5.87,1247.88,Low,0,1,0,3.0,19,0,0.0,pickup
8.0,375.77,High,1,1,0,4.7,28,32,3.6,pickup
0.42,2393.07,Medium,1,0,1,3.0,5,9,7.5,digibazaar_delivery
1.56,1925.87,Low,0,0,1,2.6,14,18,0.0,digibazaar_delivery
1.66,1106.29,Low,1,1,0,4.3,27,14,2.9,shop_delivery
8.58,2687.22,Medium,1,1,1,3.5,11,28,3.5,digibazaar_delivery
10.24,2838.08,High,1,0,1,2.9,15,4,4.5,digibazaar_delivery
12.65,392.7,Low,0,1,1,3.6,11,24,0.0,pickup
13.37,2731.39,High,0,1,1,2.7,10,28,0.0,digibazaar_delivery
13.25,349.13,Low,0,0,1,4.7,20,1,0.0,digibazaar_delivery
4.79,1477.33,High,0,1,1,4.7,24,15,0.0,digibazaar_delivery
12.79,1460.79,High,0,1,0,4.0,29,26,0.0,pickup
1.9,2966.38,Medium,0,1,1,3.9,30,4,0.0,digibazaar_delivery
9.55,1122.53,Low,1,0,1,4.7,23,29,4.2,digibazaar_delivery
10.69,2196.28,Low,1,1,1,4.0,10,43,5.6,pickup
9.74,1338.49,Low,0,1,0,4.2,20,11,0.0,pickup
6.29,310.66,Medium,1,0,0,4.3,16,33,3.1,shop_delivery
8.93,1597.42,Medium,1,1,0,4.2,19,24,4.3,pickup
6.73,64.39,High,0,1,1,3.1,15,42,0.0,digibazaar_delivery
12.71,315.82,Medium,1,1,1,3.2,18,25,6.6,digibazaar_delivery
13.69,1384.52,Medium,0,1,0,4.1,22,6,0.0,pickup
11.15,2645.93,Medium,1,1,1,2.6,11,23,3.0,digibazaar_delivery
5.66,750.97,Medium,1,0,0,4.1,22,11,2.4,shop_delivery
10.72,2161.63,Low,1,1,0,3.8,19,31,5.0,pickup
0.7,2481.47,Medium,0,0,1,3.2,13,45,0.0,digibazaar_delivery
8.8,1604.05,Medium,1,0,1,4.7,12,9,4.6,digibazaar_delivery
4.7,1959.23,Low,0,0,1,3.2,6,30,0.0,digibazaar_delivery
6.33,735.3,Low,0,0,1,4.7,26,48,0.0,digibazaar_delivery
11.0,181.28,Medium,0,0,1,4.2,16,40,0.0,digibazaar_delivery
1.48,67.85,High,0,1,1,3.9,21,5,0.0,digibazaar_delivery
10.71,2011.23,Low,0,0,1,4.9,22,27,0.0,digibazaar_delivery
13.55,1076.54,Low,0,1,0,2.6,13,34,0.0,pickup
7.21,2440.87,High,0,0,1,3.7,8,32,0.0,digibazaar_delivery
5.67,1475.22,High,1,1,1,4.1,24,42,4.7,digibazaar_delivery
4.31,2785.57,Low,1,0,0,4.8,23,34,7.2,shop_delivery
8.06,227.23,Medium,1,1,0,4.5,17,35,6.9,pickup
0.77,2428.31,High,0,1,0,3.2,16,25,0.0,pickup
13.71,541.97,Medium,1,0,0,3.1,21,19,4.9,shop_delivery
13.13,1518.64,Low,1,0,1,4.1,23,24,7.0,digibazaar_delivery
2.02,879.93,High,1,1,1,4.3,14,50,3.0,digibazaar_delivery
2.76,2474.89,Low,1,0,0,3.2,12,39,2.8,shop_delivery
3.55,117.65,High,1,0,0,3.0,12,13,5.6,shop_delivery
9.63,1744.39,High,0,1,0,5.0,7,26,0.0,pickup
11.31,1987.49,High,1,1,0,2.9,26,36,4.5,pickup
5.74,1779.14,Medium,0,0,1,4.5,29,1,0.0,digibazaar_delivery
14.32,1135.16,Medium,0,0,1,4.1,15,39,0.0,digibazaar_delivery
0.64,825.6,Medium,1,1,1,4.2,25,4,2.4,digibazaar_delivery
1.4,1785.18,Low,1,1,0,4.3,20,47,3.6,shop_delivery
12.51,310.36,Low,0,0,1,3.6,11,3,0.0,digibazaar_delivery
7.56,759.9,Low,0,1,1,2.8,15,20,0.0,pickup
5.96,2780.26,High,0,1,1,4.5,25,26,0.0,digibazaar_delivery
4.86,1393.66,Medium,0,1,0,4.6,12,3,0.0,pickup
6.35,84.67,High,1,0,1,3.3,8,0,7.9,shop_delivery
